BRIDGE | TRACE | 11:03:17 | 261.86 | transmitObject(), Obj Name: brbNextModule, object guid: 45fc4520-92b6-46b0-9752-92752ce57f7c
BRIDGE | TRACE | 11:03:17 | 261.86 | Transmitting Object, message guid: bf878174-4967-466c-8c46-51cb60f0adac
BRIDGE | TRACE | 11:03:17 | 261.86 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 11:03:17 | 261.86 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 11:03:17 | 261.86 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 11:03:17 | 261.86 | Position: (1.205, 0.122, 2.636), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:17 | 261.86 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:17 | 261.86 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
BRIDGE | TRACE | 11:03:17 | 261.86 | MakeObject() : brbNextModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:17 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:17 | 261.86 | transmitObject(), Obj Name: brbNextModuleLabel, object guid: b74bcef9-8a7b-42ee-b8d0-8d4e23f11b9a
BRIDGE | TRACE | 11:03:17 | 261.86 | Transmitting Object, message guid: d066ac5b-6312-4a37-a8bd-a04fc2c347e3
BRIDGE | TRACE | 11:03:17 | 261.86 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 11:03:17 | 261.86 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 11:03:17 | 261.86 | modifyObject() : brbNextModuleLabel
BRIDGE | DEBUG | 11:03:17 | 261.86 | Position: (1.205, 0.044, 2.636), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:17 | 261.86 | Modifying Text: Next  Module
BRIDGE | DEBUG | 11:03:17 | 261.86 | Mesh bounding box: Center: (1.210, 0.043, 2.635), Extents: (0.056, 0.034, 0.012)
BRIDGE | TRACE | 11:03:17 | 261.86 | MakeObject() : brbPreviousModule, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:17 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:17 | 261.86 | transmitObject(), Obj Name: brbPreviousModule, object guid: 2ae0f319-f6df-46cd-bad8-8453144d8e85
BRIDGE | TRACE | 11:03:17 | 261.86 | Transmitting Object, message guid: ee4e3216-cdb4-4c57-8a97-8afcc733e5a2
BRIDGE | TRACE | 11:03:17 | 261.86 | initializeObject() : brbPreviousModule
BRIDGE | DEBUG | 11:03:18 | 261.86 | Setting object brbPreviousModule parent to sectionLabel
BRIDGE | TRACE | 11:03:18 | 261.86 | modifyObject() : brbPreviousModule
BRIDGE | DEBUG | 11:03:18 | 261.86 | Position: (0.265, 0.122, 2.834), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:18 | 261.86 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:18 | 261.86 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousModule
BRIDGE | TRACE | 11:03:18 | 261.86 | MakeObject() : brbPreviousModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:18 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:18 | 261.86 | transmitObject(), Obj Name: brbPreviousModuleLabel, object guid: da014684-95a7-455a-82a0-d8dc49cb6f27
BRIDGE | TRACE | 11:03:18 | 261.86 | Transmitting Object, message guid: 1720cb3c-fda0-46d8-844b-88cf142f6219
BRIDGE | TRACE | 11:03:18 | 261.86 | initializeObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 11:03:18 | 261.86 | Setting object brbPreviousModuleLabel parent to brbPreviousModule
BRIDGE | TRACE | 11:03:18 | 261.86 | modifyObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 11:03:18 | 261.86 | Position: (0.265, 0.044, 2.834), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:18 | 261.86 | Modifying Text: Previous   Module
BRIDGE | DEBUG | 11:03:18 | 261.86 | Mesh bounding box: Center: (0.266, 0.044, 2.834), Extents: (0.067, 0.034, 0.014)
BRIDGE | TRACE | 11:03:18 | 261.86 | MakeObject() : brbNextClip, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:18 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:18 | 261.86 | transmitObject(), Obj Name: brbNextClip, object guid: 33513ed1-0d9e-499e-8a08-9c06740fc1f0
BRIDGE | TRACE | 11:03:18 | 261.86 | Transmitting Object, message guid: ee8c965c-95ff-4303-9fd5-ad0b70db5ea0
BRIDGE | TRACE | 11:03:18 | 261.86 | initializeObject() : brbNextClip
BRIDGE | DEBUG | 11:03:18 | 261.86 | Setting object brbNextClip parent to taskLabel
BRIDGE | TRACE | 11:03:18 | 261.86 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 11:03:18 | 261.86 | Position: (1.029, -0.028, 2.673), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:18 | 261.86 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:18 | 261.86 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 11:03:18 | 261.86 | MakeObject() : brbNextClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:18 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:18 | 261.86 | transmitObject(), Obj Name: brbNextClipLabel, object guid: 184b935f-8986-4643-92b7-5fd934214949
BRIDGE | TRACE | 11:03:18 | 261.86 | Transmitting Object, message guid: 9a9aac2b-e7a0-4295-a77b-880afa251910
BRIDGE | TRACE | 11:03:18 | 261.86 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 11:03:18 | 261.86 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 11:03:18 | 261.86 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 11:03:18 | 261.86 | Position: (1.029, -0.088, 2.673), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:18 | 261.86 | Modifying Text: Next
BRIDGE | DEBUG | 11:03:18 | 261.86 | Mesh bounding box: Center: (1.030, -0.089, 2.673), Extents: (0.035, 0.013, 0.007)
BRIDGE | TRACE | 11:03:18 | 261.86 | MakeObject() : brbPreviousClip, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:18 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:18 | 261.86 | transmitObject(), Obj Name: brbPreviousClip, object guid: dd99fce2-4c66-4f82-98c9-c7cd962faab2
BRIDGE | TRACE | 11:03:18 | 261.86 | Transmitting Object, message guid: 041293e5-8477-44d0-8c28-222d380e6869
BRIDGE | TRACE | 11:03:18 | 261.86 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 11:03:18 | 261.86 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 11:03:18 | 261.86 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 11:03:18 | 261.86 | Position: (0.442, -0.028, 2.797), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:18 | 261.86 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:18 | 261.86 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 11:03:18 | 261.86 | MakeObject() : brbPreviousClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:18 | 261.86 | instantiateObject()
BRIDGE | TRACE | 11:03:18 | 261.86 | transmitObject(), Obj Name: brbPreviousClipLabel, object guid: 482b891b-9ba3-4df4-8ff2-86efced0f861
BRIDGE | TRACE | 11:03:18 | 261.86 | Transmitting Object, message guid: 5de11abc-579d-4ce9-b177-a787ac1da7c8
BRIDGE | TRACE | 11:03:18 | 261.86 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 11:03:18 | 261.86 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 11:03:18 | 261.86 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 11:03:18 | 261.86 | Position: (0.442, -0.088, 2.797), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:18 | 261.86 | Modifying Text: Previous
BRIDGE | DEBUG | 11:03:18 | 261.86 | Mesh bounding box: Center: (0.442, -0.088, 2.797), Extents: (0.067, 0.014, 0.014)
DEMOSEQUENCE | STATE_START | 11:03:18 | 261.86 | clip0
BRIDGE | TRACE | 11:03:18 | 261.86 | MakeObject() : MainInstructions, type: , transmitted: False
BRIDGE | TRACE | 11:03:18 | 261.86 | instantiateObject()
BRIDGE | ERROR | 11:03:19 | 261.86 | System.NullReferenceException: Object reference not set to an instance of an object.   at UnityEngine.GridLayout.DoNothing () [0x00000] in <00000000000000000000000000000000>:0    at Bridge.instantiateObject (System.String prefabName, UnityEngine.Vector3 position, UnityEngine.Vector3 eulerAngles, UnityEngine.Vector3 scale, System.Boolean transmittable) [0x00000] in <00000000000000000000000000000000>:0    at Bridge.MakeObject (ObjectInfo obj) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.modifyObjects (System.Int32 conditionFlag, clipData theClip) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.processClip (clipData theClip) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.newClip () [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.makeEvents (clipData[] sequenceData) [0x00000] in <00000000000000000000000000000000>:0    at demoRoutines.demo.Initialize (System.String jsonData) [0x00000] in <00000000000000000000000000000000>:0    at LabManager.SpawnModule () [0x00000] in <00000000000000000000000000000000>:0    at LabManager+<NewModule>d__26.MoveNext () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.SetupCoroutine.InvokeMoveNext (System.Collections.IEnumerator enumerator, System.IntPtr returnValueAddress) [0x00000] in <00000000000000000000000000000000>:0 
LABMANAGER | TRACE | 11:03:25 | 268.2 | ModuleComplete()
LABMANAGER | STATE_START | 11:03:26 | 269.2 | Module 4
LIGHTINGCONTROL | TRACE | 11:03:26 | 269.2 | saveLights()
LIGHTINGCONTROL | TRACE | 11:03:26 | 269.2 | sunlight()
BRIDGE | TRACE | 11:03:26 | 269.2 | MakeObject() : Sun, type: Prefabs/SunPrefab, transmitted: False
BRIDGE | TRACE | 11:03:26 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:26 | 269.2 | transmitObject(), Obj Name: Sun, object guid: 1af118f9-2bbd-4089-b499-0f617488839d
BRIDGE | TRACE | 11:03:26 | 269.2 | Transmitting Object, message guid: eff4d921-dfc9-4dec-b8f7-d4807fa96162
BRIDGE | TRACE | 11:03:26 | 269.2 | initializeObject() : Sun
BRIDGE | DEBUG | 11:03:26 | 269.2 | Setting object Sun parent to [CURRENT_LAB]
BRIDGE | TRACE | 11:03:26 | 269.2 | modifyObject() : Sun
BRIDGE | DEBUG | 11:03:26 | 269.2 | Position: (-37.944, -0.628, 8.321), scale: (5.000, 5.000, 5.000), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:26 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: Sun
BRIDGE | DEBUG | 11:03:26 | 269.2 | Mesh bounding box: Center: (-37.944, -0.628, 8.321), Extents: (2.961, 2.500, 2.961)
BRIDGE | TRACE | 11:03:26 | 269.2 | MakeObject() : Earth, type: Prefabs/clickableSphere, transmitted: False
BRIDGE | TRACE | 11:03:26 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:26 | 269.2 | transmitObject(), Obj Name: Earth, object guid: be18bca3-b59f-48f1-835d-b40f21d6927a
BRIDGE | TRACE | 11:03:26 | 269.2 | Transmitting Object, message guid: 22e4be66-3bac-4969-a4c8-1aa37337c053
BRIDGE | TRACE | 11:03:26 | 269.2 | initializeObject() : Earth
BRIDGE | DEBUG | 11:03:26 | 269.2 | Setting object Earth parent to [CURRENT_LAB]
BRIDGE | TRACE | 11:03:26 | 269.2 | modifyObject() : Earth
BRIDGE | DEBUG | 11:03:26 | 269.2 | Position: (0.529, -1.328, 1.757), scale: (0.200, 0.200, 0.200), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:26 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: Earth
BRIDGE | DEBUG | 11:03:26 | 269.2 | Mesh bounding box: Center: (0.529, -1.328, 1.757), Extents: (0.118, 0.100, 0.118)
BRIDGE | TRACE | 11:03:26 | 269.2 | MakeObject() : Moon, type: Prefabs/clickableSphere, transmitted: False
BRIDGE | TRACE | 11:03:26 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:26 | 269.2 | transmitObject(), Obj Name: Moon, object guid: a7ca09e1-7cb0-483b-8f47-64f652cb46f7
BRIDGE | TRACE | 11:03:26 | 269.2 | Transmitting Object, message guid: 2fa520ad-3614-464a-ad2f-a191b6cc20d2
BRIDGE | TRACE | 11:03:26 | 269.2 | initializeObject() : Moon
BRIDGE | DEBUG | 11:03:26 | 269.2 | Setting object Moon parent to [CURRENT_LAB]
BRIDGE | TRACE | 11:03:26 | 269.2 | modifyObject() : Moon
BRIDGE | DEBUG | 11:03:26 | 269.2 | Position: (1.018, -1.328, 1.654), scale: (0.080, 0.080, 0.080), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:26 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: Moon
BRIDGE | DEBUG | 11:03:26 | 269.2 | Mesh bounding box: Center: (1.018, -1.328, 1.654), Extents: (0.047, 0.040, 0.047)
BRIDGE | TRACE | 11:03:26 | 269.2 | MakeObject() : moonLabelTop, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:26 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:26 | 269.2 | transmitObject(), Obj Name: moonLabelTop, object guid: 77d86a11-fae9-47c1-badb-f7db56e4cd94
BRIDGE | TRACE | 11:03:26 | 269.2 | Transmitting Object, message guid: 54dd95ff-ec26-4b8b-bacc-89c331764918
BRIDGE | TRACE | 11:03:26 | 269.2 | initializeObject() : moonLabelTop
BRIDGE | DEBUG | 11:03:26 | 269.2 | Setting object moonLabelTop parent to Moon
BRIDGE | TRACE | 11:03:26 | 269.2 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 11:03:26 | 269.2 | Position: (1.097, -1.328, 1.637), scale: (0.160, 0.160, 0.160), EulerAngles: (90.000, 101.885, 0.000)
BRIDGE | DEBUG | 11:03:26 | 269.2 | Modifying Text: 14 days after   New Moon
BRIDGE | DEBUG | 11:03:26 | 269.2 | Mesh bounding box: Center: (1.097, -1.328, 1.637), Extents: (0.024, 0.000, 0.048)
BRIDGE | TRACE | 11:03:26 | 269.2 | MakeObject() : moonLabelBottom, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:26 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:26 | 269.2 | transmitObject(), Obj Name: moonLabelBottom, object guid: 7cf9b72a-776e-48ae-a336-45d1ff7fd86f
BRIDGE | TRACE | 11:03:26 | 269.2 | Transmitting Object, message guid: 90fe98d4-2243-4530-9cd4-a97face96b15
BRIDGE | TRACE | 11:03:26 | 269.2 | initializeObject() : moonLabelBottom
BRIDGE | DEBUG | 11:03:26 | 269.2 | Setting object moonLabelBottom parent to Moon
BRIDGE | TRACE | 11:03:26 | 269.2 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 11:03:26 | 269.2 | Position: (0.960, -1.328, 1.666), scale: (0.120, 0.120, 0.120), EulerAngles: (90.000, 101.885, 0.000)
BRIDGE | DEBUG | 11:03:26 | 269.2 | Modifying Text: Full Moon
BRIDGE | DEBUG | 11:03:26 | 269.2 | Mesh bounding box: Center: (0.960, -1.328, 1.666), Extents: (0.010, 0.000, 0.026)
BRIDGE | TRACE | 11:03:26 | 269.2 | MakeObject() : taskLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:26 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:27 | 269.2 | transmitObject(), Obj Name: taskLabel, object guid: 2e7ae9af-b2e7-41dd-8932-1cd45ff07809
BRIDGE | TRACE | 11:03:27 | 269.2 | Transmitting Object, message guid: c45e3472-bdf6-4416-a778-8e93444e756e
BRIDGE | TRACE | 11:03:27 | 269.2 | initializeObject() : taskLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Setting object taskLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 11:03:27 | 269.2 | modifyObject() : taskLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:27 | 269.2 | Modifying Text: Introduction
BRIDGE | DEBUG | 11:03:27 | 269.2 | Mesh bounding box: Center: (0.736, -0.028, 2.735), Extents: (0.151, 0.023, 0.032)
BRIDGE | TRACE | 11:03:27 | 269.2 | MakeObject() : sectionLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:27 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:27 | 269.2 | transmitObject(), Obj Name: sectionLabel, object guid: 3da6658c-6f8a-4faf-b909-ff252284f952
BRIDGE | TRACE | 11:03:27 | 269.2 | Transmitting Object, message guid: 0b1633d0-8d67-496e-bc09-cd54695f90a3
BRIDGE | TRACE | 11:03:27 | 269.2 | initializeObject() : sectionLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Setting object sectionLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 11:03:27 | 269.2 | modifyObject() : sectionLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Position: (0.735, 0.122, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:27 | 269.2 | Modifying Text: The View From Above the North Pole
BRIDGE | DEBUG | 11:03:27 | 269.2 | Mesh bounding box: Center: (0.734, 0.122, 2.735), Extents: (0.485, 0.023, 0.102)
BRIDGE | TRACE | 11:03:27 | 269.2 | MakeObject() : brbNextModule, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:27 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:27 | 269.2 | transmitObject(), Obj Name: brbNextModule, object guid: 3623f0d9-2120-484d-983f-3b285b7d8413
BRIDGE | TRACE | 11:03:27 | 269.2 | Transmitting Object, message guid: 4ce8b68c-7d9e-4c42-9df8-71f9380e2d03
BRIDGE | TRACE | 11:03:27 | 269.2 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 11:03:27 | 269.2 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 11:03:27 | 269.2 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 11:03:27 | 269.2 | Position: (1.322, 0.122, 2.612), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:27 | 269.2 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:27 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
BRIDGE | TRACE | 11:03:27 | 269.2 | MakeObject() : brbNextModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:27 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:27 | 269.2 | transmitObject(), Obj Name: brbNextModuleLabel, object guid: d35a4c49-ba8b-47a0-b3ec-f43aaece7bf0
BRIDGE | TRACE | 11:03:27 | 269.2 | Transmitting Object, message guid: 90ca1219-72d1-43a6-8033-4d3c2c7ddbeb
BRIDGE | TRACE | 11:03:27 | 269.2 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 11:03:27 | 269.2 | modifyObject() : brbNextModuleLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Position: (1.322, 0.044, 2.612), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:27 | 269.2 | Modifying Text: Next  Module
BRIDGE | DEBUG | 11:03:27 | 269.2 | Mesh bounding box: Center: (1.328, 0.043, 2.610), Extents: (0.056, 0.034, 0.012)
BRIDGE | TRACE | 11:03:27 | 269.2 | MakeObject() : brbPreviousModule, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:27 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:27 | 269.2 | transmitObject(), Obj Name: brbPreviousModule, object guid: ff8d842d-52f7-4db6-b0a4-4f9130ad65ee
BRIDGE | TRACE | 11:03:27 | 269.2 | Transmitting Object, message guid: 5d6fe207-49f3-4a23-b1c9-48d5181b0e9b
BRIDGE | TRACE | 11:03:27 | 269.2 | initializeObject() : brbPreviousModule
BRIDGE | DEBUG | 11:03:27 | 269.2 | Setting object brbPreviousModule parent to sectionLabel
BRIDGE | TRACE | 11:03:27 | 269.2 | modifyObject() : brbPreviousModule
BRIDGE | DEBUG | 11:03:27 | 269.2 | Position: (0.148, 0.122, 2.859), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:27 | 269.2 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:27 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousModule
BRIDGE | TRACE | 11:03:27 | 269.2 | MakeObject() : brbPreviousModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:27 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:27 | 269.2 | transmitObject(), Obj Name: brbPreviousModuleLabel, object guid: f254f2da-bccc-49da-887f-450007bd9238
BRIDGE | TRACE | 11:03:27 | 269.2 | Transmitting Object, message guid: 3bcec45a-79a3-44a3-a31e-91f6fe27dbb0
BRIDGE | TRACE | 11:03:27 | 269.2 | initializeObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Setting object brbPreviousModuleLabel parent to brbPreviousModule
BRIDGE | TRACE | 11:03:27 | 269.2 | modifyObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 11:03:27 | 269.2 | Position: (0.148, 0.044, 2.859), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:27 | 269.2 | Modifying Text: Previous   Module
BRIDGE | DEBUG | 11:03:27 | 269.2 | Mesh bounding box: Center: (0.149, 0.044, 2.859), Extents: (0.067, 0.034, 0.014)
BRIDGE | TRACE | 11:03:27 | 269.2 | MakeObject() : brbNextClip, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:27 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:28 | 269.2 | transmitObject(), Obj Name: brbNextClip, object guid: 4b33209f-e843-4074-b74d-65aa3a1d9b3b
BRIDGE | TRACE | 11:03:28 | 269.2 | Transmitting Object, message guid: d706fb8c-9087-472e-a764-bfa338b8eb5a
BRIDGE | TRACE | 11:03:28 | 269.2 | initializeObject() : brbNextClip
BRIDGE | DEBUG | 11:03:28 | 269.2 | Setting object brbNextClip parent to taskLabel
BRIDGE | TRACE | 11:03:28 | 269.2 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 11:03:28 | 269.2 | Position: (1.029, -0.028, 2.673), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:28 | 269.2 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:28 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 11:03:28 | 269.2 | MakeObject() : brbNextClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:28 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:28 | 269.2 | transmitObject(), Obj Name: brbNextClipLabel, object guid: 47b83ddd-25a2-4303-ae2e-f7b2bc1433bc
BRIDGE | TRACE | 11:03:28 | 269.2 | Transmitting Object, message guid: d81e9b2e-353f-4bac-a502-e24d5d34fbe9
BRIDGE | TRACE | 11:03:28 | 269.2 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 11:03:28 | 269.2 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 11:03:28 | 269.2 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 11:03:28 | 269.2 | Position: (1.029, -0.088, 2.673), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:03:28 | 269.2 | Modifying Text: Next
BRIDGE | DEBUG | 11:03:28 | 269.2 | Mesh bounding box: Center: (1.030, -0.089, 2.673), Extents: (0.035, 0.013, 0.007)
BRIDGE | TRACE | 11:03:28 | 269.2 | MakeObject() : brbPreviousClip, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:03:28 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:28 | 269.2 | transmitObject(), Obj Name: brbPreviousClip, object guid: 51f54ce8-5451-43b6-ba85-c8895c1d7752
BRIDGE | TRACE | 11:03:28 | 269.2 | Transmitting Object, message guid: 4037c1da-37ff-4bf7-8a1e-7b8f93ee7a01
BRIDGE | TRACE | 11:03:28 | 269.2 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 11:03:28 | 269.2 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 11:03:28 | 269.2 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 11:03:28 | 269.2 | Position: (0.442, -0.028, 2.797), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:03:28 | 269.2 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:03:28 | 269.2 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 11:03:28 | 269.2 | MakeObject() : brbPreviousClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:03:28 | 269.2 | instantiateObject()
BRIDGE | TRACE | 11:03:28 | 269.2 | transmitObject(), Obj Name: brbPreviousClipLabel, object guid: fc1437dc-b49e-472c-bf81-9bc098bf2c84
BRIDGE | TRACE | 11:03:28 | 269.2 | Transmitting Object, message guid: eebdeee1-5524-4544-a28a-9e7ef0a7fe19
BRIDGE | TRACE | 11:03:28 | 269.2 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 11:03:28 | 269.2 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 11:03:28 | 269.2 | modifyObject() : brbPreviousClipLabel
